"player_id","team_id","season_name","position","base_salary","guaranteed_compensation","mlspa_release","competition"
"gOMn6Z1lMw","kRQabn8MKZ",2014,"GK",36504,36504,"2014-09-15","mls"
"gOMn6Z1lMw","kRQabn8MKZ",2015,"GK",60000,60000,"2015-07-15","mls"
"gOMn6Z1lMw","kRQabn8MKZ",2015,"GK",60000,60000,"2015-09-15","mls"
"gOMn6Z1lMw","kRQabn8MKZ",2016,"GK",63000,63000,"2016-05-15","mls"
"gOMn6Z1lMw","kRQabn8MKZ",2016,"GK",63000,63000,"2016-09-15","mls"
"gOMn6Z1lMw","eVq3ya6MWO",2018,"GK",67500,67500,"2018-05-01","mls"
"gOMn6Z1lMw","eVq3ya6MWO",2018,"GK",67500,67500,"2018-09-15","mls"
"gOMn6zeOMw","lgpMOvnQzy",2015,"D",124000,165750,"2015-07-15","mls"
"gOMn6zeOMw","lgpMOvnQzy",2015,"D",124000,165750,"2015-09-15","mls"
"gOMnamAQwN","EKXMeX3Q64",2013,"F",75000,75000,"2013-05-01","mls"
"gOMnamAQwN","EKXMeX3Q64",2013,"F",75000,75000,"2013-08-01","mls"
"gOMnamAQwN","EKXMeX3Q64",2013,"F",75000,75000,"2013-09-15","mls"
"gOMnamAQwN","mKAqBBmqbg",2016,"F",72000,72000,"2016-09-15","mls"
"gOMnB3AMwN","YgOMngl5wN",2013,"M",101250,105750,"2013-05-01","mls"
"gOMnB3AMwN","YgOMngl5wN",2013,"M",101250,105750,"2013-08-01","mls"
"gOMnB3AMwN","YgOMngl5wN",2013,"M",101250,105750,"2013-09-15","mls"
"gOMnB3AMwN","YgOMngl5wN",2014,"M",165000,174750,"2014-04-01","mls"
"gOMnB3AMwN","YgOMngl5wN",2014,"M",165000,174750,"2014-09-15","mls"
"gOMnB3AMwN","jYQJ8EW5GR",2015,"M",180000,189750,"2015-07-15","mls"
"gOMnB3AMwN","jYQJ8EW5GR",2015,"M",180000,189750,"2015-09-15","mls"
"gOMnB3AMwN","mvzqoLZQap",2016,"D",95000,105500,"2016-05-15","mls"
"gOMnB3AMwN","mvzqoLZQap",2016,"D",95000,105500,"2016-09-15","mls"
"gOMnBb8MwN","EKXMeX3Q64",2013,"D",140000,145750,"2013-05-01","mls"
"gOMnBb8MwN","EKXMeX3Q64",2013,"D",140000,145750,"2013-08-01","mls"
"gOMnBb8MwN","EKXMeX3Q64",2013,"D",140000,145750,"2013-09-15","mls"
"gOMnBb8MwN","kaDQ0wRqEv",2014,"D",80000,80000,"2014-04-01","mls"
"gOMnBb8MwN","kaDQ0wRqEv",2014,"D",80000,80000,"2014-09-15","mls"
"gOMnBb8MwN","pzeQZ6xQKw",2015,"D",77500,83750,"2015-07-15","mls"
"gOMnBb8MwN","pzeQZ6xQKw",2015,"D",77500,83750,"2015-09-15","mls"
"gOMnbn8MwN","pzeQZ6xQKw",2018,"F",775000,907500,"2018-05-01","mls"
"gOMnbn8MwN","pzeQZ6xQKw",2018,"F",775000,907500,"2018-09-15","mls"
"gOMnBnmMwN","Z2vQ1xlqrA",2018,"M",7e+05,7e+05,"2018-05-01","mls"
"gOMnBnmMwN","Z2vQ1xlqrA",2018,"M",1331580,1331580,"2018-09-15","mls"
"gOMnBnmMwN","Z2vQ1xlqrA",2019,"M",1700000,1700000,"2019-06-01","mls"
"gOMnBnmMwN","Z2vQ1xlqrA",2019,"M",1450000,1450000,"2019-09-13","mls"
"gOMnBnmMwN","Z2vQ1xlqrA",2020,"F",1550000,1550000,"2020-12-01","mls"
"gOMnBnmMwN","Z2vQ1xlqrA",2021,"F",1600000,1600000,"2021-04-15","mls"
"gOMnBnmMwN","Z2vQ1xlqrA",2021,"F",1600000,1600000,"2021-09-30","mls"
"gOMnBnmMwN","Z2vQ1xlqrA",2022,"F",2e+06,2e+06,"2022-04-15","mls"
"gOMnBnmMwN","Z2vQ1xlqrA",2022,"F",2e+06,2e+06,"2022-09-02","mls"
"gOMngPA5wN","4wM42l4qjB",2013,"M",125000,143750,"2013-05-01","mls"
"gOMngPA5wN","4wM42l4qjB",2013,"M",125000,143750,"2013-08-01","mls"
"gOMngPA5wN","4wM42l4qjB",2013,"M",125000,143750,"2013-09-15","mls"
"gOMngPA5wN","4wM42l4qjB",2014,"M",150000,168750,"2014-04-01","mls"
"gOMngPA5wN","4wM42l4qjB",2014,"M",150000,168750,"2014-09-15","mls"
"gOMnJm6MwN","a2lqR4JMr0",2018,"D",150000,219000,"2018-09-15","mls"
"gOMnJm6MwN","a2lqR4JMr0",2019,"D",450000,504000,"2019-06-01","mls"
"gOMnJm6MwN","a2lqR4JMr0",2019,"D",450000,504000,"2019-09-13","mls"
"gOMnJm6MwN","a2lqR4JMr0",2020,"D",549996,603996,"2020-12-01","mls"
"gOMnl3Yxqw","NWMWlBK5lz",2020,"GK",63547,67610,"2020-12-01","mls"
"gOMnl3Yxqw","NWMWlBK5lz",2021,"GK",63547,67609,"2021-04-15","mls"
"gOMnl3Yxqw","NWMWlBK5lz",2021,"GK",63547,67609,"2021-09-30","mls"
"gOMnl3Yxqw","NWMWlBK5lz",2022,"GK",84000,87863,"2022-04-15","mls"
"gOMnl3Yxqw","NWMWlBK5lz",2022,"GK",84000,87863,"2022-09-02","mls"
"gOMnl4n6qw","eVq3ya6MWO",2020,"D",63547,65547,"2020-12-01","mls"
"gOMnl4n6qw","eVq3ya6MWO",2021,"D",81375,83375,"2021-04-15","mls"
"gOMnl4n6qw","eVq3ya6MWO",2021,"D",81375,83375,"2021-09-30","mls"
"gOMnl4n6qw","eVq3ya6MWO",2022,"D",1e+05,102000,"2022-04-15","mls"
"gOMnl4n6qw","eVq3ya6MWO",2022,"D",1e+05,102000,"2022-09-02","mls"
"gOMnl78qwN","mvzqoLZQap",2014,"D",360000,372500,"2014-09-15","mls"
"gOMnl78qwN","mvzqoLZQap",2015,"D",250000,262500,"2015-07-15","mls"
"gOMnl78qwN","mvzqoLZQap",2015,"D",250000,262500,"2015-09-15","mls"
"gOMnlA96qw","X0Oq66zq6D",2020,"GK",63547,65447,"2020-12-01","mls"
"gOMnlA96qw","X0Oq66zq6D",2021,"GK",66724,68624,"2021-04-15","mls"
"gOMnlA96qw","X0Oq66zq6D",2021,"GK",66724,68624,"2021-09-30","mls"
"gOMnlA96qw","X0Oq66zq6D",2022,"GK",84000,85900,"2022-04-15","mls"
"gOMnlA96qw","X0Oq66zq6D",2022,"GK",159996,183246,"2022-09-02","mls"
"gOMnldW8qw","mKAqBBmqbg",2018,"F",135000,180900,"2018-05-01","mls"
"gOMnldW8qw","mKAqBBmqbg",2018,"F",135000,180900,"2018-09-15","mls"
"gOMnldW8qw","mKAqBBmqbg",2019,"M",150000,196900,"2019-06-01","mls"
"gOMnldW8qw","mKAqBBmqbg",2019,"M",150000,196900,"2019-09-13","mls"
"gOMnldW8qw","mKAqBBmqbg",2020,"F",165000,211900,"2020-12-01","mls"
"gOMnldW8qw","mKAqBBmqbg",2021,"F",2e+05,246900,"2021-04-15","mls"
"gOMnldW8qw","mKAqBBmqbg",2021,"F",2e+05,246900,"2021-09-30","mls"
"gOMnldW8qw","mKAqBBmqbg",2022,"D",290000,336900,"2022-04-15","mls"
"gOMnldW8qw","mKAqBBmqbg",2022,"D",290000,309300,"2022-09-02","mls"
"gOMnlGbAqw","pzeQZ6xQKw",2021,"M",81375,94375,"2021-04-15","mls"
"gOMnlGbAqw","pzeQZ6xQKw",2021,"M",81375,94375,"2021-09-30","mls"
"gOMnlGbAqw","pzeQZ6xQKw",2022,"M",1e+05,113000,"2022-04-15","mls"
"gOMnlGbAqw","pzeQZ6xQKw",2022,"M",1e+05,113000,"2022-09-02","mls"
"gOMnlGZmqw","mvzqoLZQap",2022,"D",65500,75333,"2022-09-02","mls"
"gOMnlpeXqw","KAqBN0Vqbg",2021,"M",95000,95000,"2021-04-15","mls"
"gOMnlrDeqw","KAqBN0Vqbg",2020,"D",70000,70000,"2020-12-01","mls"
"gOMnlrDeqw","KAqBN0Vqbg",2021,"D",80000,80000,"2021-04-15","mls"
"gOMnlrDeqw","KAqBN0Vqbg",2021,"D",80000,80000,"2021-09-30","mls"
"gOMnlrDeqw","KAqBN0Vqbg",2022,"D",98000,98000,"2022-04-15","mls"
"gOMnlrDeqw","KAqBN0Vqbg",2022,"D",98000,98000,"2022-09-02","mls"
"gOMnlwnJqw","kaDQ0wRqEv",2019,"M",70250,70250,"2019-06-01","mls"
"gOMnlwnJqw","kaDQ0wRqEv",2019,"M",70250,70250,"2019-09-13","mls"
"gOMnlwnJqw","kaDQ0wRqEv",2020,"M",81375,81375,"2020-12-01","mls"
"gOMnlWY8qw","a2lqR4JMr0",2022,"D",65500,65500,"2022-04-15","mls"
"gOMnlWY8qw","a2lqR4JMr0",2022,"D",65500,65500,"2022-09-02","mls"
"gOMnlXymqw","WBLMvYAQxe",2020,"D",81375,81375,"2020-12-01","mls"
"gOMnlXymqw","WBLMvYAQxe",2021,"D",85444,85444,"2021-04-15","mls"
"gOMnlXymqw","WBLMvYAQxe",2021,"D",85444,85444,"2021-09-30","mls"
"gOMnlXymqw","WBLMvYAQxe",2022,"D",132000,144667,"2022-04-15","mls"
"gOMnlXymqw","WBLMvYAQxe",2022,"D",132000,144667,"2022-09-02","mls"
"gOMnlYO6qw","YgOMngl5wN",2022,"F",65500,65500,"2022-09-02","mls"
"gOMnlYPAqw","lgpMOvnQzy",2020,"M",63547,69885,"2020-12-01","mls"
"gOMnlYPAqw","lgpMOvnQzy",2021,"M",66724,72818,"2021-04-15","mls"
"gOMnlYPAqw","lgpMOvnQzy",2021,"M",66724,72818,"2021-09-30","mls"
"gOMnlYPAqw","lgpMOvnQzy",2022,"M",84000,89894,"2022-04-15","mls"
"gOMnPAOqwN","4wM42l4qjB",2013,"M",132000,132000,"2013-05-01","mls"
"gOMnPAOqwN","kaDQ0wRqEv",2013,"M",46500,46500,"2013-08-01","mls"
"gOMnPAOqwN","kaDQ0wRqEv",2013,"M",46500,46500,"2013-09-15","mls"
"gOMnR08XMw","lgpMOvnQzy",2019,"F",272727,272727,"2019-06-01","mls"
"gOMnR08XMw","lgpMOvnQzy",2019,"F",272727,272727,"2019-09-13","mls"
"gOMnR0BmMw","a2lqR4JMr0",2019,"D",70250,70250,"2019-06-01","mls"
"gOMnR0BmMw","a2lqR4JMr0",2019,"D",70250,70250,"2019-09-13","mls"
"gOMnR0BmMw","a2lqR4JMr0",2020,"D",81375,81375,"2020-12-01","mls"
"gOMnR0BmMw","a2lqR4JMr0",2021,"D",90000,90000,"2021-04-15","mls"
"gOMnR0BmMw","a2lqR4JMr0",2021,"D",90000,90000,"2021-09-30","mls"
"gOMnR0BmMw","a2lqR4JMr0",2022,"D",125000,125000,"2022-04-15","mls"
"gOMnR0BmMw","a2lqR4JMr0",2022,"D",125000,125000,"2022-09-02","mls"
"gOMnR0w8Mw","0KPqjA456v",2018,"M",54492,57992,"2018-05-01","mls"
"gOMnR0w8Mw","0KPqjA456v",2018,"M",54492,57992,"2018-09-15","mls"
"gOMnR0wlMw","KAqBN0Vqbg",2017,"M",75000,93750,"2017-04-15","mls"
"gOMnR0wlMw","KAqBN0Vqbg",2017,"M",75000,93750,"2017-09-15","mls"
"gOMnR0wlMw","KAqBN0Vqbg",2018,"M",92500,111250,"2018-05-01","mls"
"gOMnR0wlMw","KAqBN0Vqbg",2018,"M",92500,111250,"2018-09-15","mls"
"gOMnR0wlMw","KAqBN0Vqbg",2019,"M",114250,133000,"2019-06-01","mls"
"gOMnR0wlMw","KAqBN0Vqbg",2019,"M",114250,133000,"2019-09-13","mls"
"gOMnR0wlMw","EKXMeX3Q64",2020,"M",5e+05,555781,"2020-12-01","mls"
"gOMnR0wlMw","EKXMeX3Q64",2021,"M",705000,760781,"2021-04-15","mls"
"gOMnR0wlMw","EKXMeX3Q64",2021,"M",705000,760781,"2021-09-30","mls"
"gOMnR0wlMw","EKXMeX3Q64",2022,"M",914000,969781,"2022-04-15","mls"
"gOMnR0wlMw","lgpMOvnQzy",2022,"M",914000,969781,"2022-09-02","mls"
"gOMnR16JMw","9z5k7Yg5A3",2017,"M",53004,61421.6,"2017-09-15","mls"
"gOMnR16JMw","9z5k7Yg5A3",2018,"M",65004,73421.6,"2018-05-01","mls"
"gOMnR16JMw","9z5k7Yg5A3",2018,"M",65004,73421.6,"2018-09-15","mls"
"gOMnR16JMw","9z5k7Yg5A3",2019,"M",70260,70260,"2019-06-01","mls"
"gOMnR16JMw","9z5k7Yg5A3",2019,"M",70260,78677.6,"2019-09-13","mls"
"gOMnR16JMw","9z5k7Yg5A3",2020,"M",81375,89793,"2020-12-01","mls"
"gOMnR16JMw","9z5k7Yg5A3",2021,"M",100008,108426,"2021-04-15","mls"
"gOMnR16JMw","9z5k7Yg5A3",2021,"M",100008,108426,"2021-09-30","mls"
"gOMnR17eMw","X0Oq66zq6D",2015,"M",50000,50000,"2015-07-15","mls"
"gOMnR17eMw","X0Oq66zq6D",2015,"M",50000,50000,"2015-09-15","mls"
"gOMnR1D8Mw","mKAqBBmqbg",2015,"D",60000,77125,"2015-07-15","mls"
"gOMnR1D8Mw","mKAqBBmqbg",2015,"D",60000,77125,"2015-09-15","mls"
"gOMnR22JMw","YgOMngl5wN",2017,"D",65004,65004,"2017-04-15","mls"
"gOMnR22JMw","YgOMngl5wN",2017,"D",65004,65004,"2017-09-15","mls"
"gOMnR22JMw","YgOMngl5wN",2018,"D",68254.2,68254.2,"2018-05-01","mls"
"gOMnR2NmMw","a2lqRX2Mr0",2018,"M",240000,344100,"2018-09-15","mls"
"gOMnR2NmMw","a2lqRX2Mr0",2019,"M",264000,330600,"2019-06-01","mls"
"gOMnR2NmMw",NA,2019,"M",264000,330600,"2019-09-13","mls"
"gOMnR6e6Mw","0KPqjA456v",2017,"D",80004,86208,"2017-04-15","mls"
"gOMnR6e6Mw","0KPqjA456v",2017,"D",80004,86208,"2017-09-15","mls"
"gOMnR6e6Mw","0KPqjA456v",2018,"D",93996,100200,"2018-05-01","mls"
"gOMnR6e6Mw","0KPqjA456v",2018,"D",93996,100200,"2018-09-15","mls"
"gOMnR6e6Mw","0KPqjA456v",2019,"D",2e+05,218438,"2019-06-01","mls"
"gOMnR6e6Mw","0KPqjA456v",2019,"D",2e+05,218438,"2019-09-13","mls"
"gOMnR6e6Mw","0KPqjA456v",2020,"D",225000,243438,"2020-12-01","mls"
"gOMnR6e6Mw","gpMOLwl5zy",2021,"D",350000,350000,"2021-04-15","mls"
"gOMnR6e6Mw","gpMOLwl5zy",2021,"D",350000,350000,"2021-09-30","mls"
"gOMnR6e6Mw","gpMOLwl5zy",2022,"D",350000,350000,"2022-04-15","mls"
"gOMnR6e6Mw","gpMOLwl5zy",2022,"D",350000,350000,"2022-09-02","mls"
"gOMnR96lMw","a2lqRX2Mr0",2016,"F",62500,66500,"2016-05-15","mls"
"gOMnR96lMw","a2lqRX2Mr0",2016,"F",62500,66500,"2016-09-15","mls"
"gOMnR96lMw","a2lqRX2Mr0",2017,"F",65625,69625,"2017-04-15","mls"
"gOMnR96lMw","a2lqRX2Mr0",2017,"F",65625,69625,"2017-09-15","mls"
"gOMnR96lMw","a2lqRX2Mr0",2018,"F",110000,114000,"2018-05-01","mls"
"gOMnR96lMw","a2lqRX2Mr0",2018,"F",110000,114000,"2018-09-15","mls"
"gOMnR96lMw","a2lqRX2Mr0",2019,"M",123750,127750,"2019-06-01","mls"
"gOMnR96lMw","a2lqRX2Mr0",2019,"M",123750,127750,"2019-09-13","mls"
"gOMnR96lMw","vzqoOgNqap",2020,"M",220000,226562,"2020-12-01","mls"
"gOMnR96lMw","vzqoOgNqap",2021,"M",240000,246563,"2021-04-15","mls"
"gOMnR96lMw","vzqoOgNqap",2021,"M",240000,246563,"2021-09-30","mls"
"gOMnR96lMw","vzqoOgNqap",2022,"M",325000,331562,"2022-04-15","mls"
"gOMnR96lMw","vzqoOgNqap",2022,"M",325000,331562,"2022-09-02","mls"
"gOMnRE1JMw","mKAqBBmqbg",2017,"F",53000,55000,"2017-04-15","mls"
"gOMnRE1JMw","mKAqBBmqbg",2017,"F",53000,55000,"2017-09-15","mls"
"gOMnRE1JMw","mKAqBBmqbg",2018,"F",54500,56500,"2018-05-01","mls"
"gOMnRE1JMw","mKAqBBmqbg",2018,"F",54500,56500,"2018-09-15","mls"
"gOMnRE1JMw","mKAqBBmqbg",2019,"F",70250,70250,"2019-06-01","mls"
"gOMnRE1JMw","mKAqBBmqbg",2019,"F",70250,70250,"2019-09-13","mls"
"gOMnRE1JMw","mKAqBBmqbg",2020,"D",105000,105000,"2020-12-01","mls"
"gOMnRE1JMw","mKAqBBmqbg",2021,"D",2e+05,228000,"2021-04-15","mls"
"gOMnREolMw","Vj58weDM8n",2016,"D",51500,51500,"2016-05-15","mls"
"gOMnREolMw","Vj58weDM8n",2016,"D",51500,51500,"2016-09-15","mls"
"gOMnREolMw","Vj58weDM8n",2017,"D",54075,54075,"2017-04-15","mls"
"gOMnREolMw","Vj58weDM8n",2017,"D",54075,54075,"2017-09-15","mls"
"gOMnRK4xMw","Vj58weDM8n",2017,"M",1e+05,108250,"2017-04-15","mls"
"gOMnRK4xMw","Vj58weDM8n",2017,"M",1e+05,108250,"2017-09-15","mls"
"gOMnRmNmMw","YgOMngl5wN",2021,"M",63547,63547,"2021-04-15","mls"
"gOMnRmNmMw","YgOMngl5wN",2021,"D",63547,63547,"2021-09-30","mls"
"gOMnRmNmMw","YgOMngl5wN",2022,"D",85444,85444,"2022-04-15","mls"
"gOMnRmNmMw","YgOMngl5wN",2022,"D",85444,85444,"2022-09-02","mls"
"gOMnRNm8Mw","APk5LGOMOW",2018,"M",2e+05,2e+05,"2018-05-01","mls"
"gOMnRNm8Mw","APk5LGOMOW",2018,"M",2e+05,2e+05,"2018-09-15","mls"
"gOMnRNm8Mw","APk5LGOMOW",2019,"M",225000,225000,"2019-06-01","mls"
"gOMnRNm8Mw","APk5LGOMOW",2019,"M",225000,225000,"2019-09-13","mls"
"gOMnRnO8Mw","lgpMOvnQzy",2019,"GK",56250,66250,"2019-06-01","mls"
"gOMnRnO8Mw","lgpMOvnQzy",2019,"GK",56250,66250,"2019-09-13","mls"
"gOMnRnO8Mw","lgpMOvnQzy",2020,"GK",63547,63547,"2020-12-01","mls"
"gOMnRnO8Mw","lgpMOvnQzy",2021,"GK",81375,81375,"2021-04-15","mls"
"gOMnRnO8Mw","lgpMOvnQzy",2021,"GK",81375,81375,"2021-09-30","mls"
"gOMnRnO8Mw","lgpMOvnQzy",2022,"GK",155000,173934,"2022-04-15","mls"
"gOMnRnO8Mw","lgpMOvnQzy",2022,"GK",155000,173934,"2022-09-02","mls"
"gOMnRpBOMw","kRQand1MKZ",2017,"GK",53004,53004,"2017-09-15","mls"
"gOMnRpBOMw","kRQand1MKZ",2018,"GK",55654.2,55654.2,"2018-05-01","mls"
"gOMnRpBOMw","kRQand1MKZ",2018,"GK",55654.2,55654.2,"2018-09-15","mls"
"gOMnRPlOMw","mKAqBBmqbg",2014,"F",36504,53170.7,"2014-09-15","mls"
"gOMnRPlOMw","mKAqBBmqbg",2015,"F",60000,76666.7,"2015-07-15","mls"
"gOMnRPlOMw","mKAqBBmqbg",2015,"F",60000,76666.7,"2015-09-15","mls"
"gOMnRPlOMw","mKAqBBmqbg",2016,"M",70000,88466.7,"2016-05-15","mls"
"gOMnRPxXMw","mKAqBBmqbg",2015,"M",60000,60000,"2015-07-15","mls"
"gOMnRPxXMw","mKAqBBmqbg",2015,"M",60000,60000,"2015-09-15","mls"
"gOMnRPxXMw","mKAqBBmqbg",2016,"M",70000,70000,"2016-05-15","mls"
"gOMnRPxXMw","mKAqBBmqbg",2016,"M",70000,70000,"2016-09-15","mls"
"gOMnRPxXMw","mKAqBBmqbg",2017,"M",1e+05,1e+05,"2017-04-15","mls"
"gOMnRPxXMw","mKAqBBmqbg",2017,"M",2e+05,2e+05,"2017-09-15","mls"
"gOMnRPxXMw","mKAqBBmqbg",2018,"M",4e+05,4e+05,"2018-05-01","mls"
"gOMnRPxXMw","mKAqBBmqbg",2018,"M",4e+05,4e+05,"2018-09-15","mls"
"gOMnRPxXMw","mKAqBBmqbg",2019,"M",5e+05,5e+05,"2019-06-01","mls"
"gOMnRPxXMw","mKAqBBmqbg",2019,"M",5e+05,5e+05,"2019-09-13","mls"
"gOMnRPxXMw","mKAqBBmqbg",2020,"M",560000,560000,"2020-12-01","mls"
"gOMnRPxXMw","pzeQZ6xQKw",2021,"M",650000,650000,"2021-04-15","mls"
"gOMnRPxXMw","pzeQZ6xQKw",2021,"M",650000,650000,"2021-09-30","mls"
"gOMnRPxXMw","pzeQZ6xQKw",2022,"M",650000,680000,"2022-04-15","mls"
"gOMnRPxXMw","pzeQZ6xQKw",2022,"M",650000,680000,"2022-09-02","mls"
"gOMnRrJxMw","KAqBN0Vqbg",2019,"M",9e+05,9e+05,"2019-06-01","mls"
"gOMnRrJxMw","KAqBN0Vqbg",2019,"M",9e+05,9e+05,"2019-09-13","mls"
"gOMnRxreMw","pzeQZ6xQKw",2019,"F",85000,95000,"2019-06-01","mls"
"gOMnRxreMw","pzeQZ6xQKw",2019,"F",85000,95000,"2019-09-13","mls"
"gOMnRxreMw","pzeQZ6xQKw",2020,"F",95625,105625,"2020-12-01","mls"
"gOMnRxreMw","pzeQZ6xQKw",2021,"F",120000,130000,"2021-04-15","mls"
"gOMnRxreMw","pzeQZ6xQKw",2021,"F",120000,130000,"2021-09-30","mls"
"gOMnRxreMw","pzeQZ6xQKw",2022,"F",140000,150000,"2022-04-15","mls"
"gOMnRxreMw","NPqxKXZ59d",2022,"F",140000,150000,"2022-09-02","mls"
"gOMnRzp8Mw","mKAqBBmqbg",2017,"M",65000,72500,"2017-04-15","mls"
"gOMnRzp8Mw","mKAqBBmqbg",2017,"M",65000,72500,"2017-09-15","mls"
"gOMnRzp8Mw","mKAqBBmqbg",2018,"M",68250,75750,"2018-05-01","mls"
"gOMnRzp8Mw","mKAqBBmqbg",2018,"M",68250,75750,"2018-09-15","mls"
"gOMnRzp8Mw","mKAqBBmqbg",2019,"M",71663,79163,"2019-06-01","mls"
"gOMnRzp8Mw","mKAqBBmqbg",2019,"M",71662.6,79162.6,"2019-09-13","mls"
"gOMnRzp8Mw","kRQand1MKZ",2020,"M",81375,88875,"2020-12-01","mls"
"gOMnRzp8Mw","kRQand1MKZ",2021,"M",160000,169833,"2021-04-15","mls"
"gOMnRzp8Mw","kRQand1MKZ",2021,"M",160000,169833,"2021-09-30","mls"
"gOMnRzp8Mw","kRQand1MKZ",2022,"M",190000,199833,"2022-04-15","mls"
"gOMnRzp8Mw","kRQand1MKZ",2022,"M",190000,199833,"2022-09-02","mls"
"gOMnRzymMw","APk5LGOMOW",2018,"GK",54500,55000,"2018-05-01","mls"
"gOMnRzymMw","APk5LGOMOW",2018,"GK",54500,55000,"2018-09-15","mls"
"gOMnRzymMw","APk5LGOMOW",2019,"GK",70250,70250,"2019-06-01","mls"
"gOMnRzymMw","APk5LGOMOW",2019,"GK",70250,70250,"2019-09-13","mls"
"gOMnRzymMw","APk5LGOMOW",2020,"GK",81375,81375,"2020-12-01","mls"
"gOMnRzymMw","APk5LGOMOW",2021,"GK",130000,145833,"2021-04-15","mls"
"gOMnRzymMw","APk5LGOMOW",2021,"GK",130000,145833,"2021-09-30","mls"
"gOMnRzymMw","APk5LGOMOW",2022,"GK",145000,160833,"2022-04-15","mls"
"gOMnRzymMw",NA,2022,"GK",145000,160833,"2022-09-02","mls"
"gOMnv0OMwN","Vj58weDM8n",2017,"D",75600,75600,"2017-09-15","mls"
"gOMnv1XMwN","0KPqjA456v",2018,"F",4e+05,4e+05,"2018-05-01","mls"
"gOMnv1XMwN","0KPqjA456v",2018,"F",4e+05,4e+05,"2018-09-15","mls"
"gOMnv1XMwN","0KPqjA456v",2019,"M",450000,450000,"2019-06-01","mls"
"gOMnv1XMwN","0KPqjA456v",2019,"M",450000,450000,"2019-09-13","mls"
"gOMnvaBMwN","EKXMeX3Q64",2014,"D",84000,103875,"2014-09-15","mls"
"gOMnvdxMwN","jYQJ8EW5GR",2015,"M",180000,198333,"2015-09-15","mls"
"gOMnvdxMwN","jYQJ8EW5GR",2016,"M",180000,198333,"2016-05-15","mls"
"gOMnXVOqwN","kRQabn8MKZ",2013,"M",99996,99996,"2013-05-01","mls"
"gOMnYzdxQw","mKAqBBmqbg",2022,"M",65500,65500,"2022-04-15","mls"
"gOMnYzdxQw","mKAqBBmqbg",2022,"M",65500,65500,"2022-09-02","mls"
"gOMnYZnAQw","eVq3ya6MWO",2021,"D",81375,94125,"2021-09-30","mls"
"gOMnYZnAQw","eVq3ya6MWO",2022,"D",106000,118750,"2022-04-15","mls"
"gOMnYZnAQw","eVq3ya6MWO",2022,"D",106000,118750,"2022-09-02","mls"
"gOMnz3xMwN","YgOMngl5wN",2013,"F",130000,161250,"2013-05-01","mls"
"gOMnz3xMwN","YgOMngl5wN",2013,"F",130000,161250,"2013-08-01","mls"
"gOMnz3xMwN","YgOMngl5wN",2013,"F",130000,161250,"2013-09-15","mls"
"gOMnz3xMwN","YgOMngl5wN",2014,"F",199992,258742,"2014-04-01","mls"
"gOMnz3xMwN","YgOMngl5wN",2014,"F",199992,258742,"2014-09-15","mls"
"gOMnz3xMwN","YgOMngl5wN",2015,"F",245000,303750,"2015-07-15","mls"
"gOMnz3xMwN","YgOMngl5wN",2015,"F",245000,303750,"2015-09-15","mls"
"gOMnz3xMwN","YgOMngl5wN",2016,"M",225000,247500,"2016-05-15","mls"
"gOMnz3xMwN","YgOMngl5wN",2016,"M",225000,247500,"2016-09-15","mls"
"gOMnz3xMwN","YgOMngl5wN",2017,"M",225000,247500,"2017-04-15","mls"
"gOMnz3xMwN","YgOMngl5wN",2017,"M",225000,247500,"2017-09-15","mls"
"gOMnz3xMwN","YgOMngl5wN",2018,"M",150000,165000,"2018-05-01","mls"
"gOMnz3xMwN","YgOMngl5wN",2018,"M",150000,165000,"2018-09-15","mls"
"gOMnz3xMwN","YgOMngl5wN",2019,"M",168000,183000,"2019-06-01","mls"
"gOMnz3xMwN","YgOMngl5wN",2019,"M",168000,183000,"2019-09-13","mls"
"gOMnz3xMwN","YgOMngl5wN",2020,"M",2e+05,210000,"2020-12-01","mls"
"gOMnz3xMwN","YgOMngl5wN",2021,"M",81375,81375,"2021-04-15","mls"
"gOMnz3xMwN","YgOMngl5wN",2021,"M",81375,81375,"2021-09-30","mls"
"gOMnzEOMwN","APk5LGOMOW",2013,"F",48000,48000,"2013-05-01","mls"
"gOMnzEOMwN","APk5LGOMOW",2013,"F",48000,48000,"2013-08-01","mls"
"gOMnzEOMwN","APk5LGOMOW",2013,"F",48000,48000,"2013-09-15","mls"
"gOMnzEOMwN","APk5LGOMOW",2014,"F",60000,60000,"2014-04-01","mls"
"gOMnzEOMwN","APk5LGOMOW",2014,"F",60000,60000,"2014-09-15","mls"
"gOMnzEOMwN","APk5LGOMOW",2015,"F",1e+05,1e+05,"2015-07-15","mls"
"gOMnzEOMwN","APk5LGOMOW",2015,"F",1e+05,1e+05,"2015-09-15","mls"
"gOMnzEOMwN","APk5LGOMOW",2016,"M",110000,110000,"2016-05-15","mls"
"gOMnzEOMwN","APk5LGOMOW",2016,"M",110000,110000,"2016-09-15","mls"
"gOMnzEOMwN","APk5LGOMOW",2017,"M",120000,120000,"2017-04-15","mls"
"gOMnzEOMwN","APk5LGOMOW",2017,"M",245000,405000,"2017-09-15","mls"
"gpMO1aRqzy","0KPqjA456v",2013,"M",60000,60000,"2013-05-01","mls"
"gpMO1aRqzy","0KPqjA456v",2013,"M",60000,60000,"2013-08-01","mls"
"gpMO1aRqzy","0KPqjA456v",2013,"M",60000,60000,"2013-09-15","mls"
